FM;KD_JENIS_TRANSAKSI;FG_PENGGANTI;NOMOR_FAKTUR;MASA_PAJAK;TAHUN_PAJAK;TANGGAL_FAKTUR;NPWP;NAMA;ALAMAT_LENGKAP;JUMLAH_DPP;JUMLAH_PPN;JUMLAH_PPNBM;IS_CREDITABLE;BRANCH;PAJAK_LINE_ID;AKUN_BEBAN;INVOICE_NUMBER;MATA_UANG
FM;01;0;0032148869051;06;2021;06/12/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";440250;44025;0;1;010;4338238;;;IDR
FM;01;0;0032148869047;06;2021;06/12/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";591000;59100;0;1;010;4338234;;;IDR
FM;01;0;0032148869022;06;2021;06/12/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";310000;31000;0;1;010;4338209;;;IDR
FM;01;0;0032148869007;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";455000;45500;0;1;010;4338194;;;IDR
FM;01;0;0032148869005;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4338192;;;IDR
FM;01;0;0032148868996;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4338183;;;IDR
FM;01;0;0032148868995;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4338182;;;IDR
FM;01;0;0032148868989;06;2021;06/12/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1288750;128875;0;1;010;4338176;;;IDR
FM;01;0;0032148868988;06;2021;06/12/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1335750;133575;0;1;010;4338175;;;IDR
FM;01;0;0032148868853;06;2021;06/12/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4338117;;;IDR
FM;01;0;0032148868845;06;2021;06/12/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1261000;126100;0;1;010;4338109;;;IDR
FM;01;0;0032148868844;06;2021;06/12/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";360000;36000;0;1;010;4338108;;;IDR
FM;01;0;0032148868832;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4338096;;;IDR
FM;01;0;0032148868831;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";719250;71925;0;1;010;4338095;;;IDR
FM;01;0;0032148868819;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4338089;;;IDR
FM;01;0;0032148868817;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4338087;;;IDR
FM;01;0;0032148868816;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1246500;124650;0;1;010;4338086;;;IDR
FM;01;0;0032148868808;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4338078;;;IDR
FM;01;0;0032148868787;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";798000;79800;0;1;010;4338058;;;IDR
FM;01;0;0032148868785;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1939000;193900;0;1;010;4338056;;;IDR
FM;01;0;0032148868784;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4338055;;;IDR
FM;01;0;0032148868772;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";260500;26050;0;1;010;4338043;;;IDR
FM;01;0;0032148868756;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4338041;;;IDR
FM;01;0;0032148868755;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4338040;;;IDR
FM;01;0;0032148868754;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4338039;;;IDR
FM;01;0;0032148868752;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4338037;;;IDR
FM;01;0;0032148868751;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4338036;;;IDR
FM;01;0;0032148868747;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4338032;;;IDR
FM;01;0;0032148868742;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4338027;;;IDR
FM;01;0;0032148868741;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4338026;;;IDR
FM;01;0;0032148868730;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";11694500;1169450;0;1;010;4338017;;;IDR
FM;01;0;0032148868713;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";433000;43300;0;1;010;4338002;;;IDR
FM;01;0;0032148868710;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337999;;;IDR
FM;01;0;0032148868708;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";574000;57400;0;1;010;4337997;;;IDR
FM;01;0;0032148868684;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337973;;;IDR
FM;01;0;0032148868672;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";781500;78150;0;1;010;4337961;;;IDR
FM;01;0;0032148868659;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";260500;26050;0;1;010;4337950;;;IDR
FM;01;0;0032148868646;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";719250;71925;0;1;010;4337942;;;IDR
FM;01;0;0032148868639;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";621000;62100;0;1;010;4337935;;;IDR
FM;01;0;0032148868638;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337934;;;IDR
FM;01;0;0032148868635;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337931;;;IDR
FM;01;0;0032148868630;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4337926;;;IDR
FM;01;0;0032148868628;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337924;;;IDR
FM;01;0;0032148868624;06;2021;06/11/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";277000;27700;0;1;010;4337920;;;IDR
FM;01;0;0032148868612;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337913;;;IDR
FM;01;0;0032148868610;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4337911;;;IDR
FM;01;0;0032148868608;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337909;;;IDR
FM;01;0;0032148868607;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4337908;;;IDR
FM;01;0;0032148868597;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337898;;;IDR
FM;01;0;0032148868588;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337890;;;IDR
FM;01;0;0032148868582;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337884;;;IDR
FM;01;0;0032148868580;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337882;;;IDR
FM;01;0;0032148868577;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4337879;;;IDR
FM;01;0;0032148868568;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";969500;96950;0;1;010;4337870;;;IDR
FM;01;0;0032148868566;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";488000;48800;0;1;010;4337868;;;IDR
FM;01;0;0032148868563;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337865;;;IDR
FM;01;0;0032148868541;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";359500;35950;0;1;010;4337851;;;IDR
FM;01;0;0032148868535;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";681500;68150;0;1;010;4337845;;;IDR
FM;01;0;0032148868523;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337833;;;IDR
FM;01;0;0032148868515;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337825;;;IDR
FM;01;0;0032148868490;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";366000;36600;0;1;010;4337815;;;IDR
FM;01;0;0032148868489;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1179000;117900;0;1;010;4337814;;;IDR
FM;01;0;0032148868488;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";822000;82200;0;1;010;4337813;;;IDR
FM;01;0;0032148868475;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";964000;96400;0;1;010;4337800;;;IDR
FM;01;0;0032148868467;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337792;;;IDR
FM;01;0;0032148868459;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";3331000;333100;0;1;010;4337784;;;IDR
FM;01;0;0032148868451;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4337776;;;IDR
FM;01;0;0032148868450;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";732000;73200;0;1;010;4337775;;;IDR
FM;01;0;0032148868419;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1920000;192000;0;1;010;4337744;;;IDR
FM;01;0;0032148868412;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4337737;;;IDR
FM;01;0;0032148868408;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337733;;;IDR
FM;01;0;0032148868405;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";366000;36600;0;1;010;4337730;;;IDR
FM;01;0;0032148868403;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4337728;;;IDR
FM;01;0;0032148868402;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";488000;48800;0;1;010;4337727;;;IDR
FM;01;0;0032148868393;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337718;;;IDR
FM;01;0;0032148868392;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4337717;;;IDR
FM;01;0;0032148868384;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337709;;;IDR
FM;01;0;0032148868383;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4337708;;;IDR
FM;01;0;0032148868358;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";366000;36600;0;1;010;4337683;;;IDR
FM;01;0;0032148868313;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1438500;143850;0;1;010;4337672;;;IDR
FM;01;0;0032148868306;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1108000;110800;0;1;010;4337665;;;IDR
FM;01;0;0032148868299;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1688500;168850;0;1;010;4337658;;;IDR
FM;01;0;0032148868288;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";260500;26050;0;1;010;4337647;;;IDR
FM;01;0;0032148868282;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";475000;47500;0;1;010;4337641;;;IDR
FM;01;0;0032148868271;06;2021;06/10/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";293500;29350;0;1;010;4337630;;;IDR
FM;01;0;0032148868252;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4337611;;;IDR
FM;01;0;0032148868249;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4337608;;;IDR
FM;01;0;0032148868245;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337604;;;IDR
FM;01;0;0032148868243;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337602;;;IDR
FM;01;0;0032148868242;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337601;;;IDR
FM;01;0;0032148868230;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4337589;;;IDR
FM;01;0;0032148868217;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1172250;117225;0;1;010;4337576;;;IDR
FM;01;0;0032148868209;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337568;;;IDR
FM;01;0;0032148868206;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337565;;;IDR
FM;01;0;0032148868186;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";682500;68250;0;1;010;4337545;;;IDR
FM;01;0;0032148868183;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337542;;;IDR
FM;01;0;0032148868170;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4337529;;;IDR
FM;01;0;0032148868156;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337519;;;IDR
FM;01;0;0032148868152;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";541250;54125;0;1;010;4337515;;;IDR
FM;01;0;0032148868151;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4337514;;;IDR
FM;01;0;0032148868147;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";796250;79625;0;1;010;4337510;;;IDR
FM;01;0;0032148868136;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";757750;75775;0;1;010;4337499;;;IDR
FM;01;0;0032148868127;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337490;;;IDR
FM;01;0;0032148868122;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";366000;36600;0;1;010;4337485;;;IDR
FM;01;0;0032148868110;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4337473;;;IDR
FM;01;0;0032148868106;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337469;;;IDR
FM;01;0;0032148868101;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337464;;;IDR
FM;01;0;0032148868097;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4337460;;;IDR
FM;01;0;0032148868080;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337443;;;IDR
FM;01;0;0032148868073;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1558750;155875;0;1;010;4337436;;;IDR
FM;01;0;0032148868067;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";796250;79625;0;1;010;4337430;;;IDR
FM;01;0;0032148868061;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";390750;39075;0;1;010;4337424;;;IDR
FM;01;0;0032148868060;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";924750;92475;0;1;010;4337423;;;IDR
FM;01;0;0032148868034;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";732000;73200;0;1;010;4337409;;;IDR
FM;01;0;0032148868026;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";719250;71925;0;1;010;4337401;;;IDR
FM;01;0;0032148868025;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";719250;71925;0;1;010;4337400;;;IDR
FM;01;0;0032148867997;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337394;;;IDR
FM;01;0;0032148867994;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1438500;143850;0;1;010;4337391;;;IDR
FM;01;0;0032148867979;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337376;;;IDR
FM;01;0;0032148867975;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";822000;82200;0;1;010;4337372;;;IDR
FM;01;0;0032148867955;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4337353;;;IDR
FM;01;0;0032148867946;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4337344;;;IDR
FM;01;0;0032148867937;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";324750;32475;0;1;010;4337335;;;IDR
FM;01;0;0032148867932;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337330;;;IDR
FM;01;0;0032148867917;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4337315;;;IDR
FM;01;0;0032148867857;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";982500;98250;0;1;010;4337281;;;IDR
FM;01;0;0032148867856;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1431500;143150;0;1;010;4337280;;;IDR
FM;01;0;0032148867855;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";310000;31000;0;1;010;4337279;;;IDR
FM;01;0;0032148867852;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337276;;;IDR
FM;01;0;0032148867850;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";415500;41550;0;1;010;4337274;;;IDR
FM;01;0;0032148867837;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337261;;;IDR
FM;01;0;0032148867833;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1316000;131600;0;1;010;4337257;;;IDR
FM;01;0;0032148867821;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337245;;;IDR
FM;01;0;0032148867814;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337238;;;IDR
FM;01;0;0032148867792;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";514500;51450;0;1;010;4337216;;;IDR
FM;01;0;0032148867732;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1911000;191100;0;1;010;4337156;;;IDR
FM;01;0;0032148867710;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1228750;122875;0;1;010;4337134;;;IDR
FM;01;0;0032148867691;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";293500;29350;0;1;010;4337117;;;IDR
FM;01;0;0032148867689;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4337115;;;IDR
FM;01;0;0032148867683;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1057750;105775;0;1;010;4337109;;;IDR
FM;01;0;0032148867672;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337098;;;IDR
FM;01;0;0032148867663;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";327000;32700;0;1;010;4337089;;;IDR
FM;01;0;0032148867662;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337088;;;IDR
FM;01;0;0032148867654;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337080;;;IDR
FM;01;0;0032148867652;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4337078;;;IDR
FM;01;0;0032148867643;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";831000;83100;0;1;010;4337070;;;IDR
FM;01;0;0032148867599;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";831000;83100;0;1;010;4337040;;;IDR
FM;01;0;0032148867593;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";2260500;226050;0;1;010;4337034;;;IDR
